Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-s-noHX	constraint_footmin-wordbound-lexmono	constraint_skip_initial_foot	constraint_strength.w=>-p	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Rode the six hundred.	0	0	1	0	1	(26, 3)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	rode  THE  six  HUN  dred	RODE  the  six  HUN  dred	RODE  the  SIX  HUN  dred	wswsw	0.6	1.0	0.6	1.0	`roʊd ðə `sɪks `hən.drəd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Flash'd all their sabres bare,	1	0	0	0	0	(27, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	4	5	4	5	swwsws	wswsws	swwsws	swwsww	flash'd  ALL  their  SAB  res  BARE	FLASH'D  all  their  SAB  res  BARE	FLASH'D  ALL  their  SAB  res  BARE	wswsws | swwsws	0.666666666667	0.833333333333	0.666666666667	0.833333333333	`flæʃd `ɔːl ðɛr `seɪ.bɛːz `bɛr	P P U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Flash'd as they turn'd in air	1	0	0	0	0	(28, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	FLASH'D  as  THEY  turn'd  IN  air	FLASH'D  as  they  TURN'D  in  AIR	FLASH'D  as  THEY  TURN'D  in  AIR	swswsw | wswsws | swwsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`flæʃd æz `ðeɪ `tɛːnd ɪn `ɛr	P U P P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Sabring the gunners there,	1	1	0	0	0	(29, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	SAB  ring  the  GUN  ners  THERE	SAB  ring  the  GUN  ners  THERE	SAB  ring  the  GUN  ners  there	swwsws | swwsww | swwssw | sswsws | sswsww | sswssw | sswwsw | wswsws | wswsww | wswssw | swsws | swwsw | sswsw | wswsw | wwsws	1.0	0.833333333333	0.666666666667	0.833333333333	`sæ.bɹɪŋ ðə `gə.nɛːz ðɛr	PU U PU U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Charging an army, while	1	0	1	0	1	(30, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	CHARG  ing  an  AR  my  WHILE	CHARG  ing  an  AR  my  while	CHARG  ing  an  AR  my  WHILE	swwsws | wswsws | swwsww | wswsww	0.833333333333	1.0	0.5	1.0	`ʧɑr.ʤɪŋ æn `ɑr.miː `waɪl	PU U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	All the world wonder'd:	0	0	1	0	1	(31, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	all  THE  world  WON  der'd	ALL  the  world  WON  der'd	ALL  the  WORLD  WON  der'd	wswsw	0.6	1.0	0.6	1.0	`ɔːl ðə `wɛːld `wʌn.dɛːd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Plunged in the battery-smoke	1	0	1	0	0	(32, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	7	5	7	3	6	swwswws	swwswsw	swwswws	swwsww	PLUNGED  in  the  BA  tt  ERY  smoke	PLUNGED  in  the  BA  tt  ery  SMOKE	PLUNGED  in  the  BA  tt  ery  SMOKE	swwswsw | swwswws | swwssws | wswswsw | wswswws | wswssws	0.714285714286	1.0	0.428571428571	0.857142857143	`plʌnʤd ɪn ðə `bæ.tɛː.iː `smoʊk	P U U PUU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Right thro' the line they broke;	0	0	0	0	0	(33, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	RIGHT  thro  THE  line  THEY  broke	RIGHT  thro  the  LINE  they  BROKE	RIGHT  THRO  the  LINE  THEY  BROKE	swswsw | wswsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`raɪt `θɹəʊ ðə `laɪn `ðeɪ `broʊk	P P U P P P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Cossack and Russian	1	1	1	0	1	(34, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	5	5	3	5	swwsw	swwsw	swwsw	swwsw	COS  sack  and  RUS  sian	COS  sack  and  RUS  sian	COS  sack  and  RUS  sian	swwsw | swwss | wswsw | wswss	1.0	1.0	0.6	1.0	`kɔː.sək ænd `rə.ʃən	PU U PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Reel'd from the sabre-stroke	1	1	0	0	0	(35, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	REEL'D  from  the  SAB  re  STROKE	REEL'D  from  the  SAB  re  STROKE	REEL'D  from  the  SAB  re  STROKE	swwsws | wswsws	1.0	0.833333333333	0.666666666667	0.833333333333	`riːld frʌm ðə `seɪ.bɛː `stroʊk	P U U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Shatter'd and sunder'd.	1	1	1	0	1	(36, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	5	5	3	5	swwsw	swwsw	swwsw	swwsw	SHAT  ter'd  and  SUN  der'd	SHAT  ter'd  and  SUN  der'd	SHAT  ter'd  and  SUN  der'd	swwsw | sswsw | sswws | wswsw	1.0	1.0	0.6	1.0	`ʃæ.tɛːd ænd `sən.dɛːd	PU U PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Then they rode back, but not	0	0	0	0	0	(37, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	THEN  they  RODE  back  BUT  not	THEN  they  rode  BACK  but  NOT	THEN  THEY  RODE  BACK  but  NOT	swswsw | wswsws | wswsww | wwswsw	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`ðɛn `ðeɪ `roʊd `bæk bət `nɑt	P P P P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Not the six hundred.	0	0	1	0	1	(38, 4)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	not  THE  six  HUN  dred	NOT  the  six  HUN  dred	NOT  the  SIX  HUN  dred	wswsw	0.6	1.0	0.6	1.0	`nɑt ðə `sɪks `hən.drəd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Cannon to right of them,	1	0	1	0	1	(39, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	3	6	3	6	swwsww	swswsw	swwsww	swwsww	CAN  non  TO  right  OF  them	CAN  non  to  RIGHT  of  them	CAN  non  to  RIGHT  of  them	swswsw | swwsws | swwsww | sswsws | sswsww | wswsws | wswsww | wwswsw	0.5	1.0	0.5	1.0	`kæ.nən tuː `raɪt ʌv ðɛm	PU U P U U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Cannon to left of them,	1	0	1	0	1	(40, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	3	6	3	6	swwsww	swswsw	swwsww	swwsww	CAN  non  TO  left  OF  them	CAN  non  to  LEFT  of  them	CAN  non  to  LEFT  of  them	swswsw | swwsws | swwsww | sswsws | sswsww | wswsws | wswsww | wwswsw	0.5	1.0	0.5	1.0	`kæ.nən tuː `lɛft ʌv ðɛm	PU U P U U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Cannon behind them	0	0	1	0	1	(41, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	4	5	3	5	swwsw	swssw	swwsw	swwsw	CAN  non  BE  HIND  them	CAN  non  be  HIND  them	CAN  non  be  HIND  them	swssw | sswsw | sswws | wswsw | wwssw	0.8	1.0	0.6	1.0	`kæ.nən bɪ.`haɪnd ðɛm	PU UP U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Volley'd and thunder'd;	1	1	1	0	1	(42, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	5	5	3	5	swwsw	swwsw	swwsw	swwsw	VOL  ley'd  and  THUN  der'd	VOL  ley'd  and  THUN  der'd	VOL  ley'd  and  THUN  der'd	swwsw | sswsw | sswws | wswsw	1.0	1.0	0.6	1.0	`vɑ.liːd ænd `θʌn.dɛːd	PU U PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Storm'd at with shot and shell,	1	0	0	0	0	(43, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	STORM'D  at  WITH  shot  AND  shell	STORM'D  at  with  SHOT  and  SHELL	STORM'D  AT  with  SHOT  and  SHELL	swswsw | wswsws | swwsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`stɔːrmd `æt wɪð `ʃɑt ænd `ʃɛl	P P U P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	While horse and hero fell,	1	1	0	1	0	(44, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	3	6	3	wswsws	wswsws	wswsws	swwsww	while  HORSE  and  HE  ro  FELL	while  HORSE  and  HE  ro  FELL	WHILE  HORSE  and  HE  ro  FELL	wswsws | wswssw	1.0	0.5	1.0	0.5	`waɪl `hɔːrs ænd `hɪ.roʊ `fɛl	P P U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	They that had fought so well	1	0	0	0	0	(45, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	THEY  that  HAD  fought  SO  well	THEY  that  had  FOUGHT  so  WELL	THEY  THAT  HAD  FOUGHT  so  WELL	swswsw | wswsws | swwsws | wwswsw	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`ðeɪ `ðæt `hæd `fɔːt soʊ `wɛl	P P P P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Came thro' the jaws of Death,	0	0	0	0	0	(46, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	CAME  thro  THE  jaws  OF  death	CAME  thro  the  JAWS  of  DEATH	CAME  THRO  the  JAWS  of  DEATH	swswsw | wswsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`keɪm `θɹəʊ ðə `ʤɔːz ʌv `dɛθ	P P U P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Back from the mouth of Hell,	1	0	0	0	0	(47, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	BACK  from  THE  mouth  OF  hell	BACK  from  the  MOUTH  of  HELL	BACK  from  the  MOUTH  of  HELL	swswsw | swwsws | wswsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`bæk frʌm ðə `maʊθ ʌv `hɛl	P U U P U P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	All that was left of them,	1	0	0	0	0	(48, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	ALL  that  WAS  left  OF  them	ALL  that  was  LEFT  of  THEM	ALL  THAT  was  LEFT  of  them	swswsw | wswsws | wswsww | swwsws | swwsww | wwswsw	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`ɔːl `ðæt wɑz `lɛft ʌv ðɛm	P P U P U U
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Left of six hundred.	0	0	1	0	1	(49, 5)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	left  OF  six  HUN  dred	LEFT  of  six  HUN  dred	LEFT  of  SIX  HUN  dred	wswsw	0.6	1.0	0.6	1.0	`lɛft ʌv `sɪks `hən.drəd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	When can their glory fade?	1	1	0	0	0	(50, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	6	5	4	5	swwsws	swwsws	swwsws	swwsww	WHEN  can  their  GLO  ry  FADE	WHEN  can  their  GLO  ry  FADE	WHEN  can  their  GLO  ry  FADE	swwsws | wswsws	1.0	0.833333333333	0.666666666667	0.833333333333	`wɛn kæn ðɛr `glɔː.riː `feɪd	P U U PU P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	O the wild charge they made!	0	0	0	0	0	(51, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	O  the  WILD  charge  THEY  made	O  the  wild  CHARGE  they  MADE	o  the  WILD  CHARGE  THEY  MADE	swswsw | wswsws | wwswsw	0.333333333333	0.833333333333	0.666666666667	0.833333333333	oʊ ðə `waɪld `ʧɑrʤ `ðeɪ `meɪd	U U P P P P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	All the world wonder'd.	0	0	1	0	1	(52, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	all  THE  world  WON  der'd	ALL  the  world  WON  der'd	ALL  the  WORLD  WON  der'd	wswsw	0.6	1.0	0.6	1.0	`ɔːl ðə `wɛːld `wʌn.dɛːd	P U P PU
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Honour the charge they made!	1	0	0	0	0	(53, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	HON  our  THE  charge  THEY  made	HON  our  the  CHARGE  they  MADE	HON  our  the  CHARGE  THEY  MADE	swswsw | swwsws | sswsws | wswsws | wwswsw	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`ɑ.nʌ ðə `ʧɑrʤ `ðeɪ `meɪd	PU U P P P
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Honour the Light Brigade,	1	0	0	0	0	(54, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	3	5	4	5	swwsws	swswss	swwsws	swwsww	HON  our  THE  light  BRI  GADE	HON  our  the  LIGHT  bri  GADE	HON  our  the  LIGHT  bri  GADE	swswss | swwsws | sswsws | wswsws | wwswss	0.5	0.833333333333	0.666666666667	0.833333333333	`ɑ.nʌ ðə `laɪt brə.`geɪd	PU U P UP
dimeter	dactylic	Z200441082	Alfred Lord Tennyson	The Charge of the Light Brigade	1854.0	0	0	0	0	0	Noble six hundred!	0	0	1	0	1	(55, 6)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	no  BLE  six  HUN  dred	NO  ble  six  HUN  dred	NO  ble  SIX  HUN  dred	wswsw	0.6	1.0	0.6	1.0	`noʊ.bəl `sɪks `hən.drəd	PU P PU
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	0	0	0	0	0	Eve, with her basket, was	1	0	1	0	1	(1, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	5	6	3	6	swwsww	swwsws	swwsww	swwsww	EVE  with  her  BAS  ket  WAS	EVE  with  her  BAS  ket  was	EVE  with  her  BAS  ket  was	swwsws | swwsww | swwssw | wswsws | wswsww | wswssw	0.833333333333	1.0	0.5	1.0	`iːv wɪð hɛː `bæ.skət wɑz	P U U PU U
dimeter	dactylic	Z200586330	Ralph Hodgson	Eve	1961.0	0	0	0	0	0	Deep in the bells and grass,	1	0	0	0	0	(2, 1)	<<Meter  ID: kiparskyhanson_shakespeare  Name: Shakespeare's Meter [Kiparsky and Hanson] [strength.w=>-p on minimal feet]  Constraints:    [*footmin-s-noHX/1.0] [*footmin-wordbound-lexmono/1.0]   [*skip_initial_foot/1.0]   [*strength.w=>-p/1.0]  MaxS, MaxW: 2, 2  Allow heavy syllable split across two positions: False >>	6	2	5	4	5	swwsws	swswsw	swwsws	swwsww	DEEP  in  THE  bells  AND  grass	DEEP  in  the  BELLS  and  GRASS	DEEP  in  the  BELLS  and  GRASS	swswsw | swwsws | wswsws	0.333333333333	0.833333333333	0.666666666667	0.833333333333	`diːp ɪn ðə `bɛlz ænd `græs	P U U P U P
