Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	constraint_SUM_VIOL	constraint_footmin-no-s-unless-preceded-by-ww	constraint_footmin-none	constraint_posthoc-no-final-ww	constraint_posthoc-standardize-weakpos	constraint_strength.s=>-u	constraint_strength.w=>-p	constraint_stress.s=>-u	constraint_stress.w=>-p	constraint_word-elision	line	line_is_in_nonbounded_parses	line_iscorrect	line_iscorrect_dummy	line_iscorrect_dummy_iambic	line_iscorrect_human2	line_num	meter_info	num_sylls	num_sylls_correct	num_sylls_correct_control	num_sylls_correct_control_iambic	num_sylls_correct_human2	parse	parse_comp	parse_human	parse_human2	parse_str_compu	parse_str_human	parse_str_stress	parses_comp_nonbounded	perc_sylls_correct	perc_sylls_correct_control	perc_sylls_correct_control_iambic	perc_sylls_correct_human2	prosody_ipa	prosody_stress
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849.0	20.0	0	0	0	0	3.0	3.0	6.0	8.0	0	Bring back Theology once yet again in a flood upon Europe:	0	0	1	0	1	(97, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	17	9	17	9	17	swwswwswwswwswwsw	wswswswswswswswsw	swwswwswwswwswwsw	swwswwswwswwswwsw	bring  BACK  the  OL  o  GY  once  YET  ag  AIN  in  A  flood  UP  on  EU  rope	BRING  back  the  OL  o  gy  ONCE  yet  ag  AIN  in  a  FLOOD  up  on  EU  rope	BRING  BACK  the  OL  o  gy  ONCE  YET  ag  AIN  in  a  FLOOD  up  ON  EU  rope	wswswswswswswswsw	0.529411764706	1.0	0.529411764706	1.0	`brɪŋ `bæk θiː.`ɑ.lə.ʤiː `wʌns `jɛt ə.`gɛn ɪn eɪ `flʌd ə.`pɑn `jʊ.rʌp	P P UPUU P P UP U U P UP PU
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849.0	17.0	0	0	0	0	3.0	3.0	6.0	4.0	1.0	Lo you, for forty days from the windows of heaven it fell; the	0	0	0	0	1	(98, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	16	8	8	8	16	swwswswwswwswwsw	wswswswswswswsw	swwswswwswwswwsw	swwswswwswwswwsw	lo  YOU  for  FOR  ty  DAYS  from  THE  win  DOWS  of  HEAVEN  it  FELL  the	LO  you  for  FOR  ty  DAYS  from  the  WIN  dows  of  HEAVEN  it  fell  THE	LO  you  for  FOR  ty  DAYS  from  the  WIN  dows  of  HEAVEN  it  FELL  THE	wswswswswswswsw | wswswswswswswsws	0.5	0.5	0.5	1.0	`loʊ juː fɔːr `fɔːr.tiː `deɪz frʌm ðə `wɪn.doʊz ʌv `hɛ.vən `ɪt `fɛl ðə	P U U PU P U U PU U PU P P U
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849.0	24.0	0	0	0	0	6.0	6.0	8.0	4.0	0	Waters prevail on the earth yet more for a hundred and fifty;	0	0	0	0	1	(99, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	16	10	10	6	16	swwswwswswwswwsw	swswswswswswswsw	swwswwswswwswwsw	swwswwswswwswwsw	WA  ters  PRE  vail  ON  the  EARTH  yet  MORE  for  A  hun  DRED  and  FIF  ty	WA  ters  pre  VAIL  on  the  EARTH  yet  MORE  for  a  HUN  dred  and  FIF  ty	WA  ters  pre  VAIL  on  the  EARTH  YET  MORE  for  a  HUN  dred  and  FIF  ty	swswswswswswswsw	0.625	0.625	0.375	1.0	`wɔː.tɛːz prɪ.`veɪl ɑn ðə `ɛːθ `jɛt `mɔːr fɔːr eɪ `hən.drəd ænd `fɪf.tiː	PU UP U U P P P U U PU U PU
hexameter	dactylic	Z200315297	Arthur Hugh Clough	Amours de Voyage	1849.0	18.0	0	0	0	0	3.0	3.0	6.0	6.0	0	Are they abating at last? the doves that are sent to explore are	0	0	0	0	1	(100, 0)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	16	6	10	6	16	swwswwswswwswwsw	wswswswswswswsws	swwswwswswwswwsw	swwswwswswwswwsw	are  THEY  ab  AT  ing  AT  last  THE  doves  THAT  are  SENT  to  EX  plore  ARE	ARE  they  ab  AT  ing  at  LAST  the  DOVES  that  are  SENT  to  ex  PLORE  are	are  THEY  ab  AT  ing  AT  LAST  the  DOVES  THAT  are  SENT  to  ex  PLORE  are	wswswswswswswsws | swswswswswswswsw	0.375	0.625	0.375	1.0	ɑr `ðeɪ ə.`beɪ.tɪŋ `æt `læst ðə `dʌvz `ðæt ɑr `sɛnt tuː ɪk.`splɔːr ɑr	U P UPU P P U P P U P U UP U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	6.0	0	0	0	0	0	0	4.0	2.0	0	This is a spray the Bird clung to,	0	0	1	0	1	(1, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	3	8	3	8	swwswwsw	wswswsws	swwswwsw	swwswwsw	this  IS  a  SPRAY  the  BIRD  clung  TO	THIS  is  a  SPRAY  the  bird  CLUNG  to	this  is  a  SPRAY  the  BIRD  CLUNG  to	wswswsws	0.375	1.0	0.375	1.0	ðɪs ɪz eɪ `spreɪ ðə `bɛːd `klʌŋ tuː	U U U P U P P U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	10.0	0	0	0	0	3.0	3.0	2.0	2.0	0	Making it blossom with pleasure,	0	0	1	0	1	(2, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	MAK  ing  IT  blos  SOM  with  PLEA  sure	MAK  ing  it  BLOS  som  with  PLEA  sure	MAK  ing  IT  BLOS  som  with  PLEA  sure	swswswsw	0.625	1.0	0.375	1.0	`meɪ.kɪŋ `ɪt `blɑ.səm wɪð `plɛ.ʒɛː	PU P PU U PU
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	2.0	0	0	0	0	0	0	0	2.0	0	Ere the high tree-top she sprung to,	0	0	1	0	1	(3, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	ERE  the  HIGH  tree  TOP  she  SPRUNG  to	ERE  the  high  TREE  top  she  SPRUNG  to	ERE  the  HIGH  TREE  TOP  SHE  SPRUNG  to	swswswsw	0.625	1.0	0.375	1.0	`ɛr ðə `haɪ `triː `tɑp `ʃiː `sprʌŋ tuː	P U P P P P P U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	6.0	0	0	0	0	0	0	4.0	2.0	0	Fit for her nest and her treasure.	0	0	1	0	1	(4, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	FIT  for  HER  nest  AND  her  TREA  sure	FIT  for  her  NEST  and  her  TREA  sure	FIT  for  her  NEST  and  her  TREA  sure	swswswsw	0.625	1.0	0.375	1.0	`fɪt fɔːr hɛː `nɛst ænd hɛː `trɛ.ʒɛː	P U U P U U PU
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	9.0	0	0	0	0	0	3.0	2.0	4.0	0	Oh, what a hope beyond measure	0	0	1	0	1	(5, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	OH  what  A  hope  BE  yond  MEA  sure	OH  what  a  HOPE  be  yond  MEA  sure	OH  WHAT  a  HOPE  be  YOND  MEA  sure	swswswsw	0.625	1.0	0.375	1.0	`oʊ `wʌt eɪ `hoʊp bɪ.`ɑnd `mɛ.ʒɛː	P P U P UP PU
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	8.0	0	0	0	0	0	0	4.0	4.0	0	Was the poor spray's, which the flying feet hung to,	0	0	1	0	1	(6, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	5	11	6	11	swwswwswwsw	swswswswsws	swwswwswwsw	swwswwswwsw	WAS  the  POOR  spray's  WHICH  the  FLY  ing  FEET  hung  TO	WAS  the  poor  SPRAY'S  which  the  FLY  ing  feet  HUNG  to	was  the  POOR  SPRAY'S  WHICH  the  FLY  ing  FEET  HUNG  to	swswswswsws	0.454545454545	1.0	0.545454545455	1.0	wɑz ðə `pʊr `spɹeɪ `wɪʧ ðə `flaɪ.ɪŋ `fiːt `hʌŋ tuː	U U P P P U PU P P U
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	6.0	0	0	0	0	0	0	4.0	2.0	0	So to be singled out, built in, and sung to!	0	0	1	0	1	(7, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	6	11	6	11	swwswwswwsw	wswswswswsw	swwswwswwsw	swwswwswwsw	so  TO  be  SIN  gled  OUT  built  IN  and  SUNG  to	SO  to  be  SIN  gled  out  BUILT  in  and  SUNG  to	so  to  BE  SIN  gled  out  BUILT  in  and  SUNG  to	wswswswswsw	0.545454545455	1.0	0.545454545455	1.0	soʊ tuː `biː `sɪŋ.gəld aʊt `bɪlt ɪn ænd `sʌŋ tuː	U U P PU U P U U P U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	7.0	0	0	0	0	0	0	4.0	2.0	1.0	This is a heart the Queen leant on.	0	0	1	0	1	(8, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	3	8	3	8	swwswwsw	wswswsws	swwswwsw	swwswwsw	this  IS  a  HEART  the  QUEEN  leant  ON	THIS  is  a  HEART  the  queen  LEANT  on	this  is  a  HEART  the  QUEEN  LEANT  on	wswswsws | swswswsws | wswswswsw	0.375	1.0	0.375	1.0	ðɪs ɪz eɪ `hɑrt ðə `kwiːn `liː.ənt ɑn	U U U P U P PU U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	2.0	0	0	0	0	0	0	2.0	0	0	Thrilled in a minute erratic,	0	0	1	0	1	(9, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	THRILLED  in  A  min  UTE  er  RAT  ic	THRILLED  in  a  MIN  ute  er  RAT  ic	THRILLED  in  a  MIN  ute  er  RAT  ic	swswswsw	0.625	1.0	0.375	1.0	`θrɪld ɪn eɪ `mɪ.nət ɪ.`ræ.tɪk	P U U PU UPU
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	10.0	0	0	0	0	0	0	4.0	6.0	0	Ere the true bosom she bent on,	0	0	1	0	1	(10, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	3	8	3	8	swwswwsw	wswswsws	swwswwsw	swwswwsw	ere  THE  true  BO  som  SHE  bent  ON	ERE  the  true  BO  som  she  BENT  on	ERE  the  TRUE  BO  som  SHE  BENT  on	wswswsws | swswswsw	0.375	1.0	0.375	1.0	`ɛr ðə `truː `bʊ.zəm `ʃiː `bɛnt ɑn	P U P PU P P U
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	10.0	0	0	0	0	3.0	3.0	2.0	2.0	0	Meet for love's regal dalmatic.	0	0	1	0	1	(11, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	MEET  for  LOVE'S  re  GAL  dal  MAT  ic	MEET  for  love's  RE  gal  dal  MAT  ic	MEET  for  LOVE'S  RE  gal  dal  MAT  ic	swswswsw	0.625	1.0	0.375	1.0	`miːt fɔːr `lʌvz `riː.gəl dæl.`mæ.tɪ	P U P PU UPU
trimeter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	12.0	0	0	0	0	3.0	3.0	4.0	2.0	0	Oh, what a fancy ecstatic	0	0	1	0	1	(12, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	8	5	8	3	8	swwswwsw	swswswsw	swwswwsw	swwswwsw	OH  what  A  fan  CY  ec  STAT  ic	OH  what  a  FAN  cy  ec  STAT  ic	OH  WHAT  a  FAN  cy  ec  STAT  ic	swswswsw	0.625	1.0	0.375	1.0	`oʊ `wʌt eɪ `fæn.siː ɛk.`stæ.tɪk	P P U PU UPU
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	10.0	0	0	0	0	0	0	6.0	4.0	0	Was the poor heart's, ere the wanderer went on	0	0	1	0	1	(13, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	5	11	6	11	swwswwswwsw	swswswswsws	swwswwswwsw	swwswwswwsw	WAS  the  POOR  heart's  ERE  the  WAN  der  ER  went  ON	WAS  the  poor  HEART'S  ere  the  WAN  der  er  WENT  on	was  the  POOR  HEART'S  ERE  the  WAN  der  er  WENT  on	swswswswsws	0.454545454545	1.0	0.545454545455	1.0	wɑz ðə `pʊr `hɑrts `ɛr ðə `wɑn.dɛː.ɛː `wɛnt ɑn	U U P P P U PUU P U
tetrameter	dactylic	Z300289712	Robert Browning	Misconceptions	1855.0	10.0	0	0	0	0	0	0	6.0	4.0	0	Love to be saved for it, proffered to, spent on!	0	0	1	0	1	(14, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	11	5	11	6	11	swwswwswwsw	swswswswsws	swwswwswwsw	swwswwswwsw	LOVE  to  BE  saved  FOR  it  PROF  fered  TO  spent  ON	LOVE  to  be  SAVED  for  it  PROF  fered  to  SPENT  on	LOVE  to  BE  SAVED  for  IT  PROF  fered  to  SPENT  on	swswswswsws | wswswswswsw	0.454545454545	1.0	0.545454545455	1.0	`lʌv tuː `biː `seɪvd fɔːr `ɪt `prɑ.fɛːd tuː `spɛnt ɑn	P U P P U P PU U P U
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	2.0	0	0	0	0	0	0	2.0	0	0	One more Unfortunate,	0	0	1	0	1	(1, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	6	3	6	3	6	swwsww	wswsws	swwsww	swwsww	one  MORE  un  FOR  tu  NATE	ONE  more  un  FOR  tu  nate	one  MORE  un  FOR  tu  nate	wswsws	0.5	1.0	0.5	1.0	wʌn `mɔːr ən.`fɔːr.ʧə.nət	U P UPUU
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Weary of breath,	0	0	1	0	1	(2, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	4	2	4	2	4	swws	swsw	swws	swws	WE  ary  OF  breath	WE  ary  of  BREATH	WE  ary  of  BREATH	swsw	0.5	1.0	0.5	1.0	`wɪ.riː ʌv `brɛθ	PU U P
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	0	0	0	0	0	0	0	0	0	0	Rashly importunate,	0	0	1	0	1	(3, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	6	3	6	3	6	swwsww	swswsw	swwsww	swwsww	RASH  ly  IM  por  TU  nate	RASH  ly  im  POR  tu  nate	RASH  ly  IM  por  TU  nate	swswsw	0.5	1.0	0.5	1.0	`ɹæʃ.li 'ɪm.pɔː.`tʌ.neɪ	PU SUPU
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Gone to her death!	0	0	1	0	1	(4, 1)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	4	2	4	2	4	swws	swsw	swws	swws	GONE  to  HER  death	GONE  to  her  DEATH	GONE  to  her  DEATH	swsw | wsws	0.5	1.0	0.5	1.0	`gɔːn tuː hɛː `dɛθ	P U U P
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	6.0	0	0	0	0	0	0	4.0	2.0	0	Take her up tenderly,	0	0	1	0	1	(5, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	6	3	6	3	6	swwsww	wswsws	swwsww	swwsww	take  HER  up  TEN  der  LY	TAKE  her  up  TEN  der  ly	TAKE  her  up  TEN  der  ly	wswsws	0.5	1.0	0.5	1.0	`teɪk hɛː əp `tɛn.dɛː.liː	P U U PUU
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Lift her with care;	0	0	1	0	1	(6, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	4	2	4	2	4	swws	swsw	swws	swws	LIFT  her  WITH  care	LIFT  her  with  CARE	LIFT  her  with  CARE	swsw | wsws	0.5	1.0	0.5	1.0	`lɪft hɛː wɪð `kɛr	P U U P
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	12.0	0	0	0	0	3.0	3.0	4.0	2.0	0	Fashion'd so slenderly,	0	0	1	0	1	(7, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	6	3	6	3	6	swwsww	swswsw	swwsww	swwsww	FASH  ion'd  SO  slen  DER  ly	FASH  ion'd  so  SLEN  der  ly	FASH  ion'd  so  SLEN  der  ly	swswsw | wswsws	0.5	1.0	0.5	1.0	`fæ.ʃənd soʊ `slɛn.dʌ.li	PU U PUU
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	4.0	0	0	0	0	0	0	2.0	2.0	0	Young, and so fair!	0	0	1	0	1	(8, 2)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	4	2	4	2	4	swws	swsw	swws	swws	YOUNG  and  SO  fair	YOUNG  and  so  FAIR	YOUNG  and  so  FAIR	swsw | wsws	0.5	1.0	0.5	1.0	`jʌŋ ænd soʊ `fɛr	P U U P
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	2.0	0	0	0	0	0	0	0	2.0	0	Look at her garments	0	0	1	0	1	(9, 3)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	5	3	5	3	5	swwsw	wswsw	swwsw	swwsw	look  AT  her  GAR  ments	LOOK  at  her  GAR  ments	LOOK  AT  her  GAR  ments	wswsw	0.6	1.0	0.6	1.0	`lʊk `æt hɛː `gɑr.mənts	P P U PU
dimeter	dactylic	Z300399015	Thomas Hood	The Bridge of Sighs	1862.0	12.0	0	0	0	0	3.0	3.0	4.0	2.0	0	Clinging like cerements;	0	0	0	0	1	(10, 3)	<<Meter  Name: None  Constraints: [*strength.s=>-u/3.0] [*strength.w=>-p/3.0] [*stress.s=>-u/2.0] [*stress.w=>-p/2.0] [*footmin-none/1.0] [*footmin-no-s-unless-preceded-by-ww/10.0] [*posthoc-no-final-ww/2.0] [*posthoc-standardize-weakpos/1.0] [*word-elision/1.0]  MaxS, MaxW: 1, 1  Split heavies?: 0 >>	6	3	6	3	6	swwsww	swswsws	swwsww	swwsww	CLING  ing  LIKE  ce  RE  me  NTS	CLING  ing  like  CE  re  me	CLING  ing  LIKE  CE  re  me  nts	swswsws | wswswsw	0.5	1.0	0.5	1.0	`klɪŋ.ɪŋ `laɪk `seɪ.ʌ.ʌ.mʌnt	PU P PUUU
