Line Scheme	Meter Scheme	PoemID	Poet	Title	Year	line	line_num	parse	parse_human2
hexameter	dactylic	Z300192450	Edwin Arlington Robinson	Pasa Thalassa Thalassa	1910.0	Down to the roar of the sea in a ship may be well for another	(31, 8)	swwswwswwswwswwsw	s|ww|s|ww|s|ww|s|ww|s|ww|s|w
hexameter	dactylic	Z300192450	Edwin Arlington Robinson	Pasa Thalassa Thalassa	1910.0	Down where he lies to-night, silent, and under the storms.	(32, 8)	swwswwswwswws	s|ww|s|w|ss|ww|s|ww|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Woman much missed, how you call to me, call to me,	(1, 1)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Saying that now you are not as you were	(2, 1)	swwswwswws	s|ww|s|ww|s|ww|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	When you had changed from the one who was all to me,	(3, 1)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	But as at first, when our day was fair.	(4, 1)	swwswwsws	s|ww|s|w|s|ww|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Can it be you that I hear? Let me view you, then,	(5, 2)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Standing as when I drew near to the town	(6, 2)	swwswwswws	s|ww|s|ww|s|ww|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Where you would wait for me: yes, as I knew you then,	(7, 2)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Even to the original air-blue gown!	(8, 2)	swswwswwsws	s|ww|s|ww|s|w|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Or is it only the breeze, in its listlessness	(9, 3)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Travelling across the wet mead to me here,	(10, 3)	swwswwswws	s|ww|s|ww|s|ww|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	You being ever dissolved to wan wistlessness,	(11, 3)	swwswwswwsww	s|ww|s|ww|s|ww|s|ww
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Heard no more again far or near?	(12, 3)	wswwswws	w|s|ww|ss|w|s
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Thus I; faltering forward,	(13, 4)	swswwsw	s|w|s|ww|s|w
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Leaves around me falling,	(14, 4)	swswsw	s|w|s|w|s|w
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	Wind oozing thin through the thorn from norward,	(15, 4)	swwswwswsw	s|ww|s|ww|s|w|s|w
tetrameter	dactylic	Z300137013	Thomas Hardy	The Voice	1913.0	And the woman calling.	(16, 4)	swswsw	ww|s|w|s|w
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Why so pale and wan fond Lover?	(1, 1)	swswswsw	sw|sw|sw|sw
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Prithee why so pale?	(2, 1)	swsws	sw|sw|s
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Will, when looking well can't move her,	(3, 1)	swswswsw	sw|sw|sw|sw
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Looking ill prevaile?	(4, 1)	swsws	sw|sw|s
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Prithee why so pale?	(5, 1)	swsws	sw|sw|s
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Why so dull and mute young Sinner?	(6, 2)	swswswsw	sw|sw|sw|sw
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Prithee why so mute?	(7, 2)	swsws	sw|sw|s
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Will, when speaking well can't win her,	(8, 2)	swswswsw	sw|sw|sw|sw
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Saying nothing doo't?	(9, 2)	swsws	sw|sw|s
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Prithee why so mute?	(10, 2)	swsws	sw|sw|s
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Quit, quit, for shame, this will not move	(11, 3)	wswswsws	ws|ws|ws|ws
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	This cannot take her;	(12, 3)	wswsw	ws|ws|w
tetrameter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	If of her selfe shee will not Love,	(13, 3)	swwswsws	ws|ws|ws|ws
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	Nothing can make her,	(14, 3)	swwsw	ws|ws|w
trimeter	trochaic	Z200501444	Sir John Suckling	Why So Pale and Wan Fond Lover?	1642.0	The Devill take her.	(15, 3)	wswsw	ws|ws|w
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Tyger Tyger, burning bright,	(1, 1)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	In the forests of the night;	(2, 1)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What immortal hand or eye,	(3, 1)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Could frame thy fearful symmetry?	(4, 1)	wswswsws	w|sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	In what distant deeps or skies	(5, 2)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Burnt the fire of thine eyes!	(6, 2)	swswsw	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	On what wings dare he aspire?	(7, 2)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What the hand, dare sieze the fire?	(8, 2)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	And what shoulder, and what art,	(9, 3)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Could twist the sinews of thy heart?	(10, 3)	wswswsws	w|sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	And when thy heart began to beat,	(11, 3)	wswswsws	w|sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What dread hand? and what dread feet?	(12, 3)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What the hammer? what the chain,	(13, 4)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	In what furnace was thy brain?	(14, 4)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What the anvil? what dread grasp,	(15, 4)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Dare its deadly terrors clasp?	(16, 4)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	When the stars threw down their spears	(17, 5)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	And water'd heaven with their tears:	(18, 5)	wswswsws	w|sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Did he smile his work to see?	(19, 5)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Did he who made the Lamb make thee?	(20, 5)	wswswsws	w|sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Tyger, Tyger burning bright,	(21, 6)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	In the forests of the night:	(22, 6)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	What immortal hand or eye,	(23, 6)	swswsws	sw|sw|sw|s
tetrameter	trochaic	Z400282015	William Blake	The Tyger	1794.0	Dare frame thy fearful symmetry?	(24, 6)	wswswsws	w|sw|sw|sw|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Hail to thee, blithe Spirit!	(1, 1)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Bird thou never wert,	(2, 1)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	That from heaven, or near it	(3, 1)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Pourest thy full heart	(4, 1)	swwss	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	In profuse strains of unpremeditated art.	(5, 1)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Higher still and higher	(6, 2)	swsws	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	From the earth thou springest,	(7, 2)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a cloud of fire,	(8, 2)	swsws	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	The blue deep thou wingest,	(9, 2)	swswsw	w|ss|w|s|w
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	And singing still dost soar, and soaring ever singest.	(10, 2)	wswswswswswsw	w|s|w|s|w|s|w|s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In the golden lightning	(11, 3)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Of the sunken sun	(12, 3)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	O'er which clouds are brightening,	(13, 3)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Thou dost float and run,	(14, 3)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like an unbodied joy whose race is just begun.	(15, 3)	swswwswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	The pale purple even	(16, 4)	swswsw	w|ss|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Melts around thy flight;	(17, 4)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a star of heaven	(18, 4)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In the broad daylight	(19, 4)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Thou art unseen, but yet I hear thy shrill delight:	(20, 4)	swwswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Keen as are the arrows	(21, 5)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Of that silver sphere,	(22, 5)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Whose intense lamp narrows	(23, 5)	swwssw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In the white dawn clear	(24, 5)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Until we hardly see, we feel that it is there.	(25, 5)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	All the earth and air	(26, 6)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	With thy voice is loud,	(27, 6)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	As, when night is bare,	(28, 6)	swsws	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	From one lonely cloud	(29, 6)	swsws	w|ss|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	The moon rains out her beams, and heaven is overflow'd.	(30, 6)	swswwswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What thou art we know not;	(31, 7)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What is most like thee?	(32, 7)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	From rainbow clouds there flow not	(33, 7)	wswswsw	w|s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Drops so bright to see	(34, 7)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	As from thy presence showers a rain of melody;	(35, 7)	wswswswwswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a poet hidden	(36, 8)	wwswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In the light of thought,	(37, 8)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Singing hymns unbidden,	(38, 8)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Till the world is wrought	(39, 8)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	To sympathy with hopes and fears it heeded not:	(40, 8)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a high-born maiden	(41, 9)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In a palace tower,	(42, 9)	swswsw	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Soothing her love-laden	(43, 9)	swwsww	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Soul in secret hour	(44, 9)	swswsw	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	With music sweet as love, which overflows her bower:	(45, 9)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a glow-worm golden	(46, 10)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In a dell of dew,	(47, 10)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Scattering unbeholden	(48, 10)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Its aerial hue	(49, 10)	wsws	w|s|ww|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Among the flowers and grass, which screen it from the view:	(50, 10)	wswswwswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Like a rose embower'd	(51, 11)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	In its own green leaves,	(52, 11)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	By warm winds deflower'd,	(53, 11)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Till the scent it gives	(54, 11)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Makes faint with too much sweet these heavy-wingéd thieves.	(55, 11)	swswswwswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Sound of vernal showers	(56, 12)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	On the twinkling grass,	(57, 12)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Rain-awaken'd flowers,	(58, 12)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	All that ever was	(59, 12)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Joyous, and clear, and fresh, thy music doth surpass.	(60, 12)	swwswswswsws	s|ww|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Teach us, sprite or bird,	(61, 13)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What sweet thoughts are thine:	(62, 13)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	I have never heard	(63, 13)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Praise of love or wine	(64, 13)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	That panted forth a flood of rapture so divine.	(65, 13)	swswswswswsw	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Chorus hymeneal	(66, 14)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Or triumphal chaunt	(67, 14)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Match'd with thine, would be all	(68, 14)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	But an empty vaunt	(69, 14)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	A thing wherein we feel there is some hidden want.	(70, 14)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What objects are the fountains	(71, 15)	wswswsw	w|s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Of thy happy strain?	(72, 15)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What fields, or waves, or mountains?	(73, 15)	wswswsw	w|s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	What shapes of sky or plain?	(74, 15)	wswsws	w|s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	What love of thine own kind? what ignorance of pain?	(75, 15)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	With thy clear keen joyance	(76, 16)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Languor cannot be:	(77, 16)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Shadow of annoyance	(78, 16)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Never came near thee:	(79, 16)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Thou lovest; but ne'er knew love's sad satiety.	(80, 16)	wswwswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Waking or asleep	(81, 17)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Thou of death must deem	(82, 17)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Things more true and deep	(83, 17)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Than we mortals dream,	(84, 17)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Or how could thy notes flow in such a crystal stream?	(85, 17)	wswwsswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	We look before and after,	(86, 18)	wswswsw	w|s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	And pine for what is not:	(87, 18)	wswsws	w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Our sincerest laughter	(88, 18)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	With some pain is fraught;	(89, 18)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Our sweetest songs are those that tell of saddest thought.	(90, 18)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Yet if we could scorn	(91, 19)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Hate, and pride, and fear;	(92, 19)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	If we were things born	(93, 19)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Not to shed a tear,	(94, 19)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	I know not how thy joy we ever should come near.	(95, 19)	wswswswswwss	w|s|w|s|w|s|w|s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Better than all measures	(96, 20)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Of delightful sound,	(97, 20)	swsws	s|w|s|w|s
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	Better than all treasures	(98, 20)	swswsw	s|w|s|w|s|w
trimeter	trochaic	Z300440928	Percy Shelley	To a Skylark	1820.0	That in books are found,	(99, 20)	swsws	s|w|s|w|s
hexameter	iambic	Z300440928	Percy Shelley	To a Skylark	1820.0	Thy skill to poet were, thou scorner of the ground!	(100, 20)	wswswswswsws	w|s|w|s|w|s|w|s|w|s|w|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Once upon a midnight dreary, while I pondered, weak and weary,	(1, 1)	swswswswswswswsw	sw|sw|sw|sw|sw|sw|sw|sw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Over many a quaint and curious volume of forgotten lore,	(2, 1)	swswwswswwswswsws	sw|sw|sw|sw|sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	While I nodded, nearly napping, suddenly there came a tapping,	(3, 1)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|sw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	As of some one gently rapping, rapping at my chamber door.	(4, 1)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	“'Tis some visiter,” I muttered, “tapping at my chamber door	(5, 1)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Only this, and nothing more.”	(6, 1)	swswsws	sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Ah, distinctly I remember it was in the bleak December,	(7, 2)	swswswswswswswsw	sw|sw|sw|sw|sw|sw|sw|sw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	And each separate dying ember wrought its ghost upon the floor.	(8, 2)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Eagerly I wished the morrow; vainly I had sought to borrow	(9, 2)	swswswswswswswsw	sw|sw|sw|sw|sw|sw|sw|sw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	From my books surcease of sorrow sorrow for the lost Lenore	(10, 2)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	For the rare and radiant maiden whom the angels name Lenore	(11, 2)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
tetrameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Nameless here for evermore.	(12, 2)	swswsws	sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	And the silken sad uncertain rustling of each purple curtain	(13, 3)	swswswswswswswsw	sw|sw|sw|sw|sw|sw|sw|sw
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	Thrilled me filled me with fantastic terrors never felt before;	(14, 3)	swswswswswswsws	sw|sw|sw|sw|sw|sw|sw|s
octameter	trochaic	Z200173865	Edgar Allan Poe	The Raven	1845.0	So that now, to still the beating of my heart, I stood repeating	(15, 3)	swswswswswswswsw	sw|sw|sw|sw|sw|sw|sw|sw
