author	title	date	text	scansion	num_sylls	frequency
Edward Thomas	She Dotes on What the Wild Birds Say	1915	She dotes on what the wild birds say	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Or hint or mock at, night and day,--	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Thrush, blackbird, all that sing in May	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	And songless plover,	wsws	4	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Hawk, heron, owl, and woodpecker.	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	They never say a word to her	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	About her lover.	wsws	4	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	She laughs at them for childishness,	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	She cries at them for carelessness	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Who see her going loverless	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Yet sing and chatter	wsws	4	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Just as when he was not a ghost,	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Nor ever ask her what she has lost	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Or what is the matter.	wsws	4	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Yet she has fancied blackbirds hide	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	A secret, and that thrushes chide	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Because she thinks death can divide	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Her from her lover;	wsws	4	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	And she has slept, trying to translate	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	The word the cuckoo cries to his mate	wswswsws	8	1
Edward Thomas	She Dotes on What the Wild Birds Say	1915	Over and over.	wsws	4	1
Edward Thomas	Thaw	1916	Over the land freckled with snow half-thawed	wswswswsws	10	1
Edward Thomas	Thaw	1916	The speculating rooks at their nests cawed	wswswswsws	10	1
Edward Thomas	Thaw	1916	And saw from elm-tops, delicate as flower of grass,	wswswswsws	10	1
Edward Thomas	Thaw	1916	What we below could not see, Winter pass.	wswswswsws	10	1
Edmund Waller	Song	1645	Go, lovely rose!	wsws	4	1
Edmund Waller	Song	1645	Tell her that wastes her time and me	wswswsws	8	1
Edmund Waller	Song	1645	That now she knows,	wsws	4	1
Edmund Waller	Song	1645	When I resemble her to thee,	wswswsws	8	1
Edmund Waller	Song	1645	How sweet and fair she seems to be.	wswswsws	8	1
Edmund Waller	Song	1645	Tell her that's young	wsws	4	1
Edmund Waller	Song	1645	And shuns to have her graces spied,	wswswsws	8	1
Edmund Waller	Song	1645	That had'st thou sprung	wsws	4	1
Edmund Waller	Song	1645	In deserts, where no men abide,	wswswsws	8	1
Edmund Waller	Song	1645	Thou must have uncommended died.	wswswsws	8	1
Edmund Waller	Song	1645	Small is the worth	wsws	4	1
Edmund Waller	Song	1645	Of beauty from the light retired;	wswswsws	8	1
Edmund Waller	Song	1645	Bid her come forth,	wsws	4	1
Edmund Waller	Song	1645	Suffer herself to be desired,	wswswsws	8	1
Edmund Waller	Song	1645	And not blush so to be admired.	wswswsws	8	1
Edmund Waller	Song	1645	Then die! that she	wsws	4	1
Edmund Waller	Song	1645	The common fate of all things rare	wswswsws	8	1
Edmund Waller	Song	1645	May read in thee;	wsws	4	1
Edmund Waller	Song	1645	How small a part of time they share	wswswsws	8	1
Edmund Waller	Song	1645	That are so wondrous sweet and fair!	wswswsws	8	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	A slumber did my spirit seal;	wswswsws	8	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	I had no human fears:	wswsws	6	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	She seemed a thing that could not feel	wswswsws	8	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	The touch of earthly years.	wswsws	6	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	No motion has she now, no force;	wswswsws	8	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	She neither hears nor sees;	wswsws	6	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	Rolled round in earth's diurnal course,	wswswsws	8	1
William Wordsworth	A Slumber Did My Spirit Seal	1800	With rocks and stones and trees.	wswsws	6	1
William Wordsworth	The Sonnet	1807	Nuns fret not at their convent's narrow room,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	And hermits are contented with their cells,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	And students with their pensive citadels;	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Maids at the wheel, the weaver at his loom,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Sit blithe and happy; bees that soar for bloom,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	High as the highest peak of Furness fells,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Will murmur by the hour in foxglove bells:	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	In truth the prison, unto which we doom	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Ourselves, no prison is: and hence for me,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	In sundry moods, 'twas pastime to be bound	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Within the Sonnet's scanty plot of ground;	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Pleased if some souls (for such there needs must be)	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Who have felt the weight of too much liberty,	wswswswsws	10	1
William Wordsworth	The Sonnet	1807	Should find brief solace there, as I have found.	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Nor less, when spring had warmed the cultured Vale,	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Moved we as plunderers where the mother bird	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Had in high places built her lodge; though mean	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Our object and inglorious, yet the end	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Was not ignoble. Oh! when I have hung	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Above the raven's nest, by knots of grass	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	And half-inch fissures in the slippery rock	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	But ill sustained, and almost (so it seemed)	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Suspended by the blast that blew amain,	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Shouldering the naked crag, oh, at that time	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	While on the perilous ridge I hung alone,	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	With what strange utterance did the loud dry wind	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Blow through my ear! the sky seemed not a sky	wswswswsws	10	1
William Wordsworth	from The Prelude (I.326-39)	1805	Of earth—and with what motion moved the clouds!	wswswswsws	10	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	She dwelt among the untrodden ways,	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	Beside the springs of Dove,	wswsws	6	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	A maid whom there were none to praise,	wswswsws	8	1
William Wordsworth	She Dwelt Among the Untrodden Ways	1800	And very few to love.	wswsws	6	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	Had I the heavens' embroidered cloths,	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	Enwrought with golden and silver light,	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	The blue and the dim and the dark cloths	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	Of night and light and the half-light,	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	I would spread the cloths under your feet:	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	But I, being poor, have only my dreams;	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	I have spread my dreams under your feet;	wswswsws	8	1
W.B. Yeats	He Wishes for the Cloths of Heaven	1899	Tread softly because you tread on my dreams.	wswswsws	8	1
W. B. Yeats	The Balloon of the Mind	1919	Hands, do what you're bid:	wswsws	6	1
W. B. Yeats	The Balloon of the Mind	1919	Bring the balloon of the mind,	wswsws	6	1
W. B. Yeats	The Balloon of the Mind	1919	That bellies and drags in the wind,	wswsws	6	1
W. B. Yeats	The Balloon of the Mind	1919	Into its narrow shed.	wswsws	6	1
W.B. Yeats	The Cold Heaven	1912	Suddenly I saw the cold and rook-delighting heaven	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	That seemed as though ice burned and was but the more ice,	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	And thereupon imagination and heart were driven	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	So wild that every casual thought of that and this	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	Vanished, and left but memories, that should be out of season	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	With the hot blood of youth, of love crossed long ago;	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	And I took all the blame out of all sense and reason,	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	Until I cried and trembled and rocked to and fro,	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	Riddled with light. Ah! when the ghost begins to quicken,	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	Confusion of the death-bed over, is it sent	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	Out naked on the roads, as the books say, and stricken	wswswswswsws	12	1
W.B. Yeats	The Cold Heaven	1912	By the injustice of the skies for punishment?	wswswswswsws	12	1
W.B. Yeats	The Witch	1914	Toil and grow rich,	wwswws	6	1
W.B. Yeats	The Witch	1914	What's that but to lie	wwswws	6	1
W.B. Yeats	The Witch	1914	With a foul witch	wwswws	6	1
W.B. Yeats	The Witch	1914	And after, drained dry,	wwswws	6	1
W.B. Yeats	The Witch	1914	To be brought	wws	3	1
W.B. Yeats	The Witch	1914	To the chamber where	wwswws	6	1
W.B. Yeats	The Witch	1914	Lies one long sought	wwswws	6	1
W.B. Yeats	The Witch	1914	With despair?	wws	3	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Now all the truth is out,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Be secret and take defeat	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	From any brazen throat,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	For how can you compete,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Being honour bred, with one	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Who, were it proved he lies,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Were neither shamed in his own	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Nor in his neighbours' eyes?	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Bred to a harder thing	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Than Triumph, turn away	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	And like a laughing string	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Whereon mad fingers play	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Amid a place of stone,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Be secret and exult,	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	Because of all things known	wswsws	6	1
W. B. Yeats	To a Friend Whose Work Has Come to Nothing	1913	That is most difficult.	wswsws	6	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	He ended: Arthur knew the voice; the face	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Well nigh was helmet-hidden, and the name	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Went wandering somewhere darkling in his mind.	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	And Arthur deigned not use of word or sword,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	But let the drunkard, as he stretched from horse	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	To strike him, overbalancing his bulk,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Down from the causeway heavily to the swamp	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Fall, as the crest of some slow-arching wave,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Heard in dead night along that table-shore,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Drops flat, and after the great waters break	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Whitening for half a league, and thin themselves,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Far over sands marbled with moon and cloud,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	From less and less to nothing; thus he fell	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Head-heavy; then the knights, who watched him, roared	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	And shouted and leapt down upon the fallen;	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	There trampled out his face from being known,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	And sank his head in mire, and slimed themselves:	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Nor heard the King for their own cries, but sprang	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Through open doors, and swording right and left	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Men, women, on their sodden faces, hurled	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	The tables over and the wines, and slew	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	Till all the rafters rang with woman-yells,	wswswswsws	10	1
Alfred Tennyson	Idylls of the King (X.454-76)	1859	And all the pavement streamed with massacre.	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Below the thunders of the upper deep,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Far, far beneath in the abysmal sea,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	His ancient, dreamless, uninvaded sleep	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	The Kraken sleepeth: faintest sunlights flee	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	About his shadowy sides: above him swell	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Huge sponges ofmillennial growth and height;	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	And far away into the sickly light,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	From many a wondrous grotand secret cell	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Unnumbered and enormous polypipi	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Winnow with giant arms the slumbering green.	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	There hath he lain for ages andwill lie	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Battening upon huge seaworms in his sleep,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Until the latter fire shall heat the deep;	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	Then once by man and angels to be seen,	wswswswsws	10	1
Alfred Lord Tennyson	The Kraken	1830	In roaring he shall rise and on the surface die.	wswswswsws	10	1
